Id,Id2,Geography,medhval
8600000US94305,94305,"94305 5-Digit ZCTA, 943 3-Digit ZCTA",864700
8600000US94306,94306,"94306 5-Digit ZCTA, 943 3-Digit ZCTA",732600
8600000US943HH,943HH,"943HH 5-Digit ZCTA, 943 3-Digit ZCTA",0
8600000US94401,94401,"94401 5-Digit ZCTA, 944 3-Digit ZCTA",376400
8600000US94402,94402,"94402 5-Digit ZCTA, 944 3-Digit ZCTA",657400
8600000US94403,94403,"94403 5-Digit ZCTA, 944 3-Digit ZCTA",483800
8600000US94404,94404,"94404 5-Digit ZCTA, 944 3-Digit ZCTA",548400
8600000US944HH,944HH,"944HH 5-Digit ZCTA, 944 3-Digit ZCTA",0
8600000US94501,94501,"94501 5-Digit ZCTA, 945 3-Digit ZCTA",333600
8600000US94502,94502,"94502 5-Digit ZCTA, 945 3-Digit ZCTA",371600
8600000US94506,94506,"94506 5-Digit ZCTA, 945 3-Digit ZCTA",657600
8600000US94507,94507,"94507 5-Digit ZCTA, 945 3-Digit ZCTA",743900
8600000US94508,94508,"94508 5-Digit ZCTA, 945 3-Digit ZCTA",300700
8600000US94509,94509,"94509 5-Digit ZCTA, 945 3-Digit ZCTA",196600
8600000US94510,94510,"94510 5-Digit ZCTA, 945 3-Digit ZCTA",272200
8600000US94511,94511,"94511 5-Digit ZCTA, 945 3-Digit ZCTA",218200
8600000US94512,94512,"94512 5-Digit ZCTA, 945 3-Digit ZCTA",55000
8600000US94513,94513,"94513 5-Digit ZCTA, 945 3-Digit ZCTA",256300
8600000US94514,94514,"94514 5-Digit ZCTA, 945 3-Digit ZCTA",326000
8600000US94515,94515,"94515 5-Digit ZCTA, 945 3-Digit ZCTA",297300
8600000US94517,94517,"94517 5-Digit ZCTA, 945 3-Digit ZCTA",362900
8600000US94518,94518,"94518 5-Digit ZCTA, 945 3-Digit ZCTA",280100
8600000US94519,94519,"94519 5-Digit ZCTA, 945 3-Digit ZCTA",208500
8600000US94520,94520,"94520 5-Digit ZCTA, 945 3-Digit ZCTA",169800
8600000US94521,94521,"94521 5-Digit ZCTA, 945 3-Digit ZCTA",252200
8600000US94523,94523,"94523 5-Digit ZCTA, 945 3-Digit ZCTA",294600
8600000US94525,94525,"94525 5-Digit ZCTA, 945 3-Digit ZCTA",204100
8600000US94526,94526,"94526 5-Digit ZCTA, 945 3-Digit ZCTA",532800
8600000US94530,94530,"94530 5-Digit ZCTA, 945 3-Digit ZCTA",292500
8600000US94533,94533,"94533 5-Digit ZCTA, 945 3-Digit ZCTA",165700
8600000US94535,94535,"94535 5-Digit ZCTA, 945 3-Digit ZCTA",137500
8600000US94536,94536,"94536 5-Digit ZCTA, 945 3-Digit ZCTA",348600
8600000US94538,94538,"94538 5-Digit ZCTA, 945 3-Digit ZCTA",299700
8600000US94539,94539,"94539 5-Digit ZCTA, 945 3-Digit ZCTA",535200
8600000US94541,94541,"94541 5-Digit ZCTA, 945 3-Digit ZCTA",225600
8600000US94542,94542,"94542 5-Digit ZCTA, 945 3-Digit ZCTA",341200
8600000US94544,94544,"94544 5-Digit ZCTA, 945 3-Digit ZCTA",230100
8600000US94545,94545,"94545 5-Digit ZCTA, 945 3-Digit ZCTA",245800
8600000US94546,94546,"94546 5-Digit ZCTA, 945 3-Digit ZCTA",282800
8600000US94547,94547,"94547 5-Digit ZCTA, 945 3-Digit ZCTA",244400
8600000US94549,94549,"94549 5-Digit ZCTA, 945 3-Digit ZCTA",573300
8600000US94550,94550,"94550 5-Digit ZCTA, 945 3-Digit ZCTA",317800
8600000US94552,94552,"94552 5-Digit ZCTA, 945 3-Digit ZCTA",428100
8600000US94553,94553,"94553 5-Digit ZCTA, 945 3-Digit ZCTA",244400
8600000US94555,94555,"94555 5-Digit ZCTA, 945 3-Digit ZCTA",347300
8600000US94556,94556,"94556 5-Digit ZCTA, 945 3-Digit ZCTA",537100
8600000US94558,94558,"94558 5-Digit ZCTA, 945 3-Digit ZCTA",265900
8600000US94559,94559,"94559 5-Digit ZCTA, 945 3-Digit ZCTA",214400
8600000US94560,94560,"94560 5-Digit ZCTA, 945 3-Digit ZCTA",303700
8600000US94561,94561,"94561 5-Digit ZCTA, 945 3-Digit ZCTA",188000
8600000US94563,94563,"94563 5-Digit ZCTA, 945 3-Digit ZCTA",638000
8600000US94564,94564,"94564 5-Digit ZCTA, 945 3-Digit ZCTA",219000
8600000US94565,94565,"94565 5-Digit ZCTA, 945 3-Digit ZCTA",161100
8600000US94566,94566,"94566 5-Digit ZCTA, 945 3-Digit ZCTA",465400
8600000US94567,94567,"94567 5-Digit ZCTA, 945 3-Digit ZCTA",150000
8600000US94568,94568,"94568 5-Digit ZCTA, 945 3-Digit ZCTA",328900
8600000US94569,94569,"94569 5-Digit ZCTA, 945 3-Digit ZCTA",257800
8600000US94571,94571,"94571 5-Digit ZCTA, 945 3-Digit ZCTA",164300
8600000US94572,94572,"94572 5-Digit ZCTA, 945 3-Digit ZCTA",198100
8600000US94574,94574,"94574 5-Digit ZCTA, 945 3-Digit ZCTA",478200
8600000US94576,94576,"94576 5-Digit ZCTA, 945 3-Digit ZCTA",371400
8600000US94577,94577,"94577 5-Digit ZCTA, 945 3-Digit ZCTA",237900
8600000US94578,94578,"94578 5-Digit ZCTA, 945 3-Digit ZCTA",219100
8600000US94579,94579,"94579 5-Digit ZCTA, 945 3-Digit ZCTA",240500
8600000US94580,94580,"94580 5-Digit ZCTA, 945 3-Digit ZCTA",222500
8600000US94583,94583,"94583 5-Digit ZCTA, 945 3-Digit ZCTA",427700
8600000US94585,94585,"94585 5-Digit ZCTA, 945 3-Digit ZCTA",180900
8600000US94586,94586,"94586 5-Digit ZCTA, 945 3-Digit ZCTA",411200
8600000US94587,94587,"94587 5-Digit ZCTA, 945 3-Digit ZCTA",314600
8600000US94588,94588,"94588 5-Digit ZCTA, 945 3-Digit ZCTA",408200
8600000US94589,94589,"94589 5-Digit ZCTA, 945 3-Digit ZCTA",160500
8600000US94590,94590,"94590 5-Digit ZCTA, 945 3-Digit ZCTA",148100
8600000US94591,94591,"94591 5-Digit ZCTA, 945 3-Digit ZCTA",191300
8600000US94592,94592,"94592 5-Digit ZCTA, 945 3-Digit ZCTA",275000
8600000US94595,94595,"94595 5-Digit ZCTA, 945 3-Digit ZCTA",391500
8600000US94596,94596,"94596 5-Digit ZCTA, 945 3-Digit ZCTA",389900
8600000US94598,94598,"94598 5-Digit ZCTA, 945 3-Digit ZCTA",426100
8600000US94599,94599,"94599 5-Digit ZCTA, 945 3-Digit ZCTA",333800
8600000US945HH,945HH,"945HH 5-Digit ZCTA, 945 3-Digit ZCTA",0
8600000US945XX,945XX,"945XX 5-Digit ZCTA, 945 3-Digit ZCTA",0
8600000US94601,94601,"94601 5-Digit ZCTA, 946 3-Digit ZCTA",152500
8600000US94602,94602,"94602 5-Digit ZCTA, 946 3-Digit ZCTA",297500
8600000US94603,94603,"94603 5-Digit ZCTA, 946 3-Digit ZCTA",132200
8600000US94605,94605,"94605 5-Digit ZCTA, 946 3-Digit ZCTA",216100
8600000US94606,94606,"94606 5-Digit ZCTA, 946 3-Digit ZCTA",165300
8600000US94607,94607,"94607 5-Digit ZCTA, 946 3-Digit ZCTA",158600
8600000US94608,94608,"94608 5-Digit ZCTA, 946 3-Digit ZCTA",157300
8600000US94609,94609,"94609 5-Digit ZCTA, 946 3-Digit ZCTA",256700
8600000US94610,94610,"94610 5-Digit ZCTA, 946 3-Digit ZCTA",441400
8600000US94611,94611,"94611 5-Digit ZCTA, 946 3-Digit ZCTA",489300
8600000US94612,94612,"94612 5-Digit ZCTA, 946 3-Digit ZCTA",135400
8600000US94618,94618,"94618 5-Digit ZCTA, 946 3-Digit ZCTA",497600
8600000US94619,94619,"94619 5-Digit ZCTA, 946 3-Digit ZCTA",245800
8600000US94621,94621,"94621 5-Digit ZCTA, 946 3-Digit ZCTA",129700
8600000US946HH,946HH,"946HH 5-Digit ZCTA, 946 3-Digit ZCTA",0
8600000US94702,94702,"94702 5-Digit ZCTA, 947 3-Digit ZCTA",259100
8600000US94703,94703,"94703 5-Digit ZCTA, 947 3-Digit ZCTA",293500
8600000US94704,94704,"94704 5-Digit ZCTA, 947 3-Digit ZCTA",453600
8600000US94705,94705,"94705 5-Digit ZCTA, 947 3-Digit ZCTA",612400
8600000US94706,94706,"94706 5-Digit ZCTA, 947 3-Digit ZCTA",329400
8600000US94707,94707,"94707 5-Digit ZCTA, 947 3-Digit ZCTA",466400
8600000US94708,94708,"94708 5-Digit ZCTA, 947 3-Digit ZCTA",482300
8600000US94709,94709,"94709 5-Digit ZCTA, 947 3-Digit ZCTA",390600
8600000US94710,94710,"94710 5-Digit ZCTA, 947 3-Digit ZCTA",244700
8600000US947HH,947HH,"947HH 5-Digit ZCTA, 947 3-Digit ZCTA",0
8600000US94801,94801,"94801 5-Digit ZCTA, 948 3-Digit ZCTA",129500
8600000US94803,94803,"94803 5-Digit ZCTA, 948 3-Digit ZCTA",228100
8600000US94804,94804,"94804 5-Digit ZCTA, 948 3-Digit ZCTA",161000
8600000US94805,94805,"94805 5-Digit ZCTA, 948 3-Digit ZCTA",186100
8600000US94806,94806,"94806 5-Digit ZCTA, 948 3-Digit ZCTA",159700
8600000US948HH,948HH,"948HH 5-Digit ZCTA, 948 3-Digit ZCTA",0
8600000US94901,94901,"94901 5-Digit ZCTA, 949 3-Digit ZCTA",529400
8600000US94903,94903,"94903 5-Digit ZCTA, 949 3-Digit ZCTA",439100
8600000US94904,94904,"94904 5-Digit ZCTA, 949 3-Digit ZCTA",828500
8600000US94920,94920,"94920 5-Digit ZCTA, 949 3-Digit ZCTA",
8600000US94922,94922,"94922 5-Digit ZCTA, 949 3-Digit ZCTA",370000
8600000US94923,94923,"94923 5-Digit ZCTA, 949 3-Digit ZCTA",432500
8600000US94924,94924,"94924 5-Digit ZCTA, 949 3-Digit ZCTA",478100
8600000US94925,94925,"94925 5-Digit ZCTA, 949 3-Digit ZCTA",572800
8600000US94928,94928,"94928 5-Digit ZCTA, 949 3-Digit ZCTA",237800
8600000US94929,94929,"94929 5-Digit ZCTA, 949 3-Digit ZCTA",425000
8600000US94930,94930,"94930 5-Digit ZCTA, 949 3-Digit ZCTA",428100
8600000US94931,94931,"94931 5-Digit ZCTA, 949 3-Digit ZCTA",241700
8600000US94933,94933,"94933 5-Digit ZCTA, 949 3-Digit ZCTA",337300
8600000US94937,94937,"94937 5-Digit ZCTA, 949 3-Digit ZCTA",452000
8600000US94938,94938,"94938 5-Digit ZCTA, 949 3-Digit ZCTA",467900
8600000US94939,94939,"94939 5-Digit ZCTA, 949 3-Digit ZCTA",665200
8600000US94940,94940,"94940 5-Digit ZCTA, 949 3-Digit ZCTA",625000
8600000US94941,94941,"94941 5-Digit ZCTA, 949 3-Digit ZCTA",682500
8600000US94945,94945,"94945 5-Digit ZCTA, 949 3-Digit ZCTA",397100
8600000US94946,94946,"94946 5-Digit ZCTA, 949 3-Digit ZCTA",678600
8600000US94947,94947,"94947 5-Digit ZCTA, 949 3-Digit ZCTA",378500
8600000US94949,94949,"94949 5-Digit ZCTA, 949 3-Digit ZCTA",433600
8600000US94950,94950,"94950 5-Digit ZCTA, 949 3-Digit ZCTA",450000
8600000US94951,94951,"94951 5-Digit ZCTA, 949 3-Digit ZCTA",429500
8600000US94952,94952,"94952 5-Digit ZCTA, 949 3-Digit ZCTA",343700
8600000US94954,94954,"94954 5-Digit ZCTA, 949 3-Digit ZCTA",279100
8600000US94956,94956,"94956 5-Digit ZCTA, 949 3-Digit ZCTA",496500
8600000US94960,94960,"94960 5-Digit ZCTA, 949 3-Digit ZCTA",582900
8600000US94963,94963,"94963 5-Digit ZCTA, 949 3-Digit ZCTA",423100
8600000US94964,94964,"94964 5-Digit ZCTA, 949 3-Digit ZCTA",625000
8600000US94965,94965,"94965 5-Digit ZCTA, 949 3-Digit ZCTA",652000
8600000US94970,94970,"94970 5-Digit ZCTA, 949 3-Digit ZCTA",891000
8600000US94971,94971,"94971 5-Digit ZCTA, 949 3-Digit ZCTA",262500
8600000US94972,94972,"94972 5-Digit ZCTA, 949 3-Digit ZCTA",0
8600000US94973,94973,"94973 5-Digit ZCTA, 949 3-Digit ZCTA",430900
8600000US949HH,949HH,"949HH 5-Digit ZCTA, 949 3-Digit ZCTA",0
8600000US949XX,949XX,"949XX 5-Digit ZCTA, 949 3-Digit ZCTA",0
8600000US95002,95002,"95002 5-Digit ZCTA, 950 3-Digit ZCTA",237100
8600000US95003,95003,"95003 5-Digit ZCTA, 950 3-Digit ZCTA",430700
8600000US95004,95004,"95004 5-Digit ZCTA, 950 3-Digit ZCTA",311700
8600000US95005,95005,"95005 5-Digit ZCTA, 950 3-Digit ZCTA",340300
8600000US95006,95006,"95006 5-Digit ZCTA, 950 3-Digit ZCTA",297400
8600000US95007,95007,"95007 5-Digit ZCTA, 950 3-Digit ZCTA",351700
8600000US95008,95008,"95008 5-Digit ZCTA, 950 3-Digit ZCTA",440700
8600000US95010,95010,"95010 5-Digit ZCTA, 950 3-Digit ZCTA",398400
8600000US95012,95012,"95012 5-Digit ZCTA, 950 3-Digit ZCTA",179600
8600000US95014,95014,"95014 5-Digit ZCTA, 950 3-Digit ZCTA",654900
8600000US95017,95017,"95017 5-Digit ZCTA, 950 3-Digit ZCTA",358000
8600000US95018,95018,"95018 5-Digit ZCTA, 950 3-Digit ZCTA",285800
8600000US95019,95019,"95019 5-Digit ZCTA, 950 3-Digit ZCTA",210800
8600000US95020,95020,"95020 5-Digit ZCTA, 950 3-Digit ZCTA",361500
8600000US95023,95023,"95023 5-Digit ZCTA, 950 3-Digit ZCTA",284200
8600000US95030,95030,"95030 5-Digit ZCTA, 950 3-Digit ZCTA",
8600000US95032,95032,"95032 5-Digit ZCTA, 950 3-Digit ZCTA",716400
8600000US95033,95033,"95033 5-Digit ZCTA, 950 3-Digit ZCTA",579200
8600000US95035,95035,"95035 5-Digit ZCTA, 950 3-Digit ZCTA",373000
8600000US95037,95037,"95037 5-Digit ZCTA, 950 3-Digit ZCTA",459600
8600000US95039,95039,"95039 5-Digit ZCTA, 950 3-Digit ZCTA",269700
8600000US95041,95041,"95041 5-Digit ZCTA, 950 3-Digit ZCTA",202500
8600000US95043,95043,"95043 5-Digit ZCTA, 950 3-Digit ZCTA",416700
8600000US95045,95045,"95045 5-Digit ZCTA, 950 3-Digit ZCTA",300500
8600000US95046,95046,"95046 5-Digit ZCTA, 950 3-Digit ZCTA",513200
8600000US95050,95050,"95050 5-Digit ZCTA, 950 3-Digit ZCTA",392600
8600000US95051,95051,"95051 5-Digit ZCTA, 950 3-Digit ZCTA",402000
8600000US95054,95054,"95054 5-Digit ZCTA, 950 3-Digit ZCTA",373500
8600000US95060,95060,"95060 5-Digit ZCTA, 950 3-Digit ZCTA",429900
8600000US95062,95062,"95062 5-Digit ZCTA, 950 3-Digit ZCTA",377000
8600000US95064,95064,"95064 5-Digit ZCTA, 950 3-Digit ZCTA",322300
8600000US95065,95065,"95065 5-Digit ZCTA, 950 3-Digit ZCTA",440000
8600000US95066,95066,"95066 5-Digit ZCTA, 950 3-Digit ZCTA",451700
8600000US95070,95070,"95070 5-Digit ZCTA, 950 3-Digit ZCTA",
8600000US95073,95073,"95073 5-Digit ZCTA, 950 3-Digit ZCTA",453900
8600000US95076,95076,"95076 5-Digit ZCTA, 950 3-Digit ZCTA",262900
8600000US950HH,950HH,"950HH 5-Digit ZCTA, 950 3-Digit ZCTA",0
8600000US95110,95110,"95110 5-Digit ZCTA, 951 3-Digit ZCTA",294300
8600000US95111,95111,"95111 5-Digit ZCTA, 951 3-Digit ZCTA",301500
8600000US95112,95112,"95112 5-Digit ZCTA, 951 3-Digit ZCTA",326400
8600000US95113,95113,"95113 5-Digit ZCTA, 951 3-Digit ZCTA",0
8600000US95116,95116,"95116 5-Digit ZCTA, 951 3-Digit ZCTA",270300
8600000US95117,95117,"95117 5-Digit ZCTA, 951 3-Digit ZCTA",415000
8600000US95118,95118,"95118 5-Digit ZCTA, 951 3-Digit ZCTA",390500
8600000US95119,95119,"95119 5-Digit ZCTA, 951 3-Digit ZCTA",382000
8600000US95120,95120,"95120 5-Digit ZCTA, 951 3-Digit ZCTA",626300
8600000US95121,95121,"95121 5-Digit ZCTA, 951 3-Digit ZCTA",337900
8600000US95122,95122,"95122 5-Digit ZCTA, 951 3-Digit ZCTA",279000
8600000US95123,95123,"95123 5-Digit ZCTA, 951 3-Digit ZCTA",371800
8600000US95124,95124,"95124 5-Digit ZCTA, 951 3-Digit ZCTA",429100
8600000US95125,95125,"95125 5-Digit ZCTA, 951 3-Digit ZCTA",496200
8600000US95126,95126,"95126 5-Digit ZCTA, 951 3-Digit ZCTA",423800
8600000US95127,95127,"95127 5-Digit ZCTA, 951 3-Digit ZCTA",322600
8600000US95128,95128,"95128 5-Digit ZCTA, 951 3-Digit ZCTA",401500
8600000US95129,95129,"95129 5-Digit ZCTA, 951 3-Digit ZCTA",554100
8600000US95130,95130,"95130 5-Digit ZCTA, 951 3-Digit ZCTA",444000
8600000US95131,95131,"95131 5-Digit ZCTA, 951 3-Digit ZCTA",385100
8600000US95132,95132,"95132 5-Digit ZCTA, 951 3-Digit ZCTA",369000
8600000US95133,95133,"95133 5-Digit ZCTA, 951 3-Digit ZCTA",339400
8600000US95134,95134,"95134 5-Digit ZCTA, 951 3-Digit ZCTA",425200
8600000US95135,95135,"95135 5-Digit ZCTA, 951 3-Digit ZCTA",487400
8600000US95136,95136,"95136 5-Digit ZCTA, 951 3-Digit ZCTA",390800
8600000US95138,95138,"95138 5-Digit ZCTA, 951 3-Digit ZCTA",597200
8600000US95139,95139,"95139 5-Digit ZCTA, 951 3-Digit ZCTA",371500
8600000US95140,95140,"95140 5-Digit ZCTA, 951 3-Digit ZCTA",0
8600000US95148,95148,"95148 5-Digit ZCTA, 951 3-Digit ZCTA",392000
8600000US951HH,951HH,"951HH 5-Digit ZCTA, 951 3-Digit ZCTA",0
8600000US95202,95202,"95202 5-Digit ZCTA, 952 3-Digit ZCTA",113200
8600000US95203,95203,"95203 5-Digit ZCTA, 952 3-Digit ZCTA",94300
8600000US95204,95204,"95204 5-Digit ZCTA, 952 3-Digit ZCTA",109000
8600000US95205,95205,"95205 5-Digit ZCTA, 952 3-Digit ZCTA",79600
8600000US95206,95206,"95206 5-Digit ZCTA, 952 3-Digit ZCTA",103300
8600000US95207,95207,"95207 5-Digit ZCTA, 952 3-Digit ZCTA",122700
8600000US95209,95209,"95209 5-Digit ZCTA, 952 3-Digit ZCTA",142300
8600000US95210,95210,"95210 5-Digit ZCTA, 952 3-Digit ZCTA",108300
8600000US95212,95212,"95212 5-Digit ZCTA, 952 3-Digit ZCTA",219700
8600000US95215,95215,"95215 5-Digit ZCTA, 952 3-Digit ZCTA",103700
8600000US95219,95219,"95219 5-Digit ZCTA, 952 3-Digit ZCTA",186300
8600000US95220,95220,"95220 5-Digit ZCTA, 952 3-Digit ZCTA",212800
8600000US95221,95221,"95221 5-Digit ZCTA, 952 3-Digit ZCTA",139900
8600000US95222,95222,"95222 5-Digit ZCTA, 952 3-Digit ZCTA",163100
8600000US95223,95223,"95223 5-Digit ZCTA, 952 3-Digit ZCTA",163900
8600000US95224,95224,"95224 5-Digit ZCTA, 952 3-Digit ZCTA",80600
8600000US95225,95225,"95225 5-Digit ZCTA, 952 3-Digit ZCTA",112500
8600000US95226,95226,"95226 5-Digit ZCTA, 952 3-Digit ZCTA",0
8600000US95227,95227,"95227 5-Digit ZCTA, 952 3-Digit ZCTA",153900
8600000US95228,95228,"95228 5-Digit ZCTA, 952 3-Digit ZCTA",170300
8600000US95230,95230,"95230 5-Digit ZCTA, 952 3-Digit ZCTA",106000
8600000US95231,95231,"95231 5-Digit ZCTA, 952 3-Digit ZCTA",137200
8600000US95232,95232,"95232 5-Digit ZCTA, 952 3-Digit ZCTA",112500
8600000US95233,95233,"95233 5-Digit ZCTA, 952 3-Digit ZCTA",189700
8600000US95236,95236,"95236 5-Digit ZCTA, 952 3-Digit ZCTA",211500
8600000US95237,95237,"95237 5-Digit ZCTA, 952 3-Digit ZCTA",157900
8600000US95240,95240,"95240 5-Digit ZCTA, 952 3-Digit ZCTA",134400
8600000US95242,95242,"95242 5-Digit ZCTA, 952 3-Digit ZCTA",165000
8600000US95245,95245,"95245 5-Digit ZCTA, 952 3-Digit ZCTA",146500
8600000US95246,95246,"95246 5-Digit ZCTA, 952 3-Digit ZCTA",163300
8600000US95247,95247,"95247 5-Digit ZCTA, 952 3-Digit ZCTA",199400
8600000US95249,95249,"95249 5-Digit ZCTA, 952 3-Digit ZCTA",130700
8600000US95250,95250,"95250 5-Digit ZCTA, 952 3-Digit ZCTA",85000
8600000US95251,95251,"95251 5-Digit ZCTA, 952 3-Digit ZCTA",159400
8600000US95252,95252,"95252 5-Digit ZCTA, 952 3-Digit ZCTA",151000
8600000US95254,95254,"95254 5-Digit ZCTA, 952 3-Digit ZCTA",244400
8600000US95255,95255,"95255 5-Digit ZCTA, 952 3-Digit ZCTA",113500
8600000US95257,95257,"95257 5-Digit ZCTA, 952 3-Digit ZCTA",136100
8600000US95258,95258,"95258 5-Digit ZCTA, 952 3-Digit ZCTA",193800
8600000US952HH,952HH,"952HH 5-Digit ZCTA, 952 3-Digit ZCTA",0
8600000US952XX,952XX,"952XX 5-Digit ZCTA, 952 3-Digit ZCTA",0
8600000US95301,95301,"95301 5-Digit ZCTA, 953 3-Digit ZCTA",107400
8600000US95303,95303,"95303 5-Digit ZCTA, 953 3-Digit ZCTA",116100
8600000US95305,95305,"95305 5-Digit ZCTA, 953 3-Digit ZCTA",0
8600000US95306,95306,"95306 5-Digit ZCTA, 953 3-Digit ZCTA",175600
8600000US95307,95307,"95307 5-Digit ZCTA, 953 3-Digit ZCTA",116700
8600000US95310,95310,"95310 5-Digit ZCTA, 953 3-Digit ZCTA",207200
8600000US95311,95311,"95311 5-Digit ZCTA, 953 3-Digit ZCTA",127400
8600000US95312,95312,"95312 5-Digit ZCTA, 953 3-Digit ZCTA",72500
8600000US95313,95313,"95313 5-Digit ZCTA, 953 3-Digit ZCTA",116500
8600000US95315,95315,"95315 5-Digit ZCTA, 953 3-Digit ZCTA",105000
8600000US95316,95316,"95316 5-Digit ZCTA, 953 3-Digit ZCTA",121000
8600000US95317,95317,"95317 5-Digit ZCTA, 953 3-Digit ZCTA",141300
8600000US95318,95318,"95318 5-Digit ZCTA, 953 3-Digit ZCTA",93300
8600000US95320,95320,"95320 5-Digit ZCTA, 953 3-Digit ZCTA",157300
8600000US95321,95321,"95321 5-Digit ZCTA, 953 3-Digit ZCTA",168800
8600000US95322,95322,"95322 5-Digit ZCTA, 953 3-Digit ZCTA",119200
8600000US95323,95323,"95323 5-Digit ZCTA, 953 3-Digit ZCTA",95400
8600000US95324,95324,"95324 5-Digit ZCTA, 953 3-Digit ZCTA",125900
8600000US95325,95325,"95325 5-Digit ZCTA, 953 3-Digit ZCTA",88800
8600000US95326,95326,"95326 5-Digit ZCTA, 953 3-Digit ZCTA",133400
8600000US95327,95327,"95327 5-Digit ZCTA, 953 3-Digit ZCTA",137600
8600000US95328,95328,"95328 5-Digit ZCTA, 953 3-Digit ZCTA",82500
8600000US95329,95329,"95329 5-Digit ZCTA, 953 3-Digit ZCTA",149400
8600000US95330,95330,"95330 5-Digit ZCTA, 953 3-Digit ZCTA",150600
8600000US95333,95333,"95333 5-Digit ZCTA, 953 3-Digit ZCTA",84700
8600000US95334,95334,"95334 5-Digit ZCTA, 953 3-Digit ZCTA",93900
8600000US95335,95335,"95335 5-Digit ZCTA, 953 3-Digit ZCTA",115800
8600000US95336,95336,"95336 5-Digit ZCTA, 953 3-Digit ZCTA",154000
8600000US95337,95337,"95337 5-Digit ZCTA, 953 3-Digit ZCTA",172600
8600000US95338,95338,"95338 5-Digit ZCTA, 953 3-Digit ZCTA",143900
8600000US95340,95340,"95340 5-Digit ZCTA, 953 3-Digit ZCTA",111300
8600000US95345,95345,"95345 5-Digit ZCTA, 953 3-Digit ZCTA",158900
8600000US95346,95346,"95346 5-Digit ZCTA, 953 3-Digit ZCTA",132300
8600000US95348,95348,"95348 5-Digit ZCTA, 953 3-Digit ZCTA",113600
8600000US95350,95350,"95350 5-Digit ZCTA, 953 3-Digit ZCTA",120900
8600000US95351,95351,"95351 5-Digit ZCTA, 953 3-Digit ZCTA",94600
8600000US95354,95354,"95354 5-Digit ZCTA, 953 3-Digit ZCTA",105500
8600000US95355,95355,"95355 5-Digit ZCTA, 953 3-Digit ZCTA",141500
8600000US95356,95356,"95356 5-Digit ZCTA, 953 3-Digit ZCTA",155000
8600000US95357,95357,"95357 5-Digit ZCTA, 953 3-Digit ZCTA",150200
8600000US95358,95358,"95358 5-Digit ZCTA, 953 3-Digit ZCTA",112700
8600000US95360,95360,"95360 5-Digit ZCTA, 953 3-Digit ZCTA",110300
8600000US95361,95361,"95361 5-Digit ZCTA, 953 3-Digit ZCTA",149900
8600000US95363,95363,"95363 5-Digit ZCTA, 953 3-Digit ZCTA",131200
8600000US95364,95364,"95364 5-Digit ZCTA, 953 3-Digit ZCTA",162500
8600000US95365,95365,"95365 5-Digit ZCTA, 953 3-Digit ZCTA",76500
8600000US95366,95366,"95366 5-Digit ZCTA, 953 3-Digit ZCTA",172600
8600000US95367,95367,"95367 5-Digit ZCTA, 953 3-Digit ZCTA",119900
8600000US95368,95368,"95368 5-Digit ZCTA, 953 3-Digit ZCTA",144300
8600000US95369,95369,"95369 5-Digit ZCTA, 953 3-Digit ZCTA",97500
8600000US95370,95370,"95370 5-Digit ZCTA, 953 3-Digit ZCTA",152800
8600000US95372,95372,"95372 5-Digit ZCTA, 953 3-Digit ZCTA",133000
8600000US95374,95374,"95374 5-Digit ZCTA, 953 3-Digit ZCTA",113200
8600000US95376,95376,"95376 5-Digit ZCTA, 953 3-Digit ZCTA",217000
8600000US95379,95379,"95379 5-Digit ZCTA, 953 3-Digit ZCTA",126200
8600000US95380,95380,"95380 5-Digit ZCTA, 953 3-Digit ZCTA",119800
8600000US95382,95382,"95382 5-Digit ZCTA, 953 3-Digit ZCTA",141200
8600000US95383,95383,"95383 5-Digit ZCTA, 953 3-Digit ZCTA",163100
8600000US95385,95385,"95385 5-Digit ZCTA, 953 3-Digit ZCTA",112500
8600000US95386,95386,"95386 5-Digit ZCTA, 953 3-Digit ZCTA",103700
8600000US95387,95387,"95387 5-Digit ZCTA, 953 3-Digit ZCTA",86100
8600000US95388,95388,"95388 5-Digit ZCTA, 953 3-Digit ZCTA",85100
8600000US95389,95389,"95389 5-Digit ZCTA, 953 3-Digit ZCTA",161100
8600000US953HH,953HH,"953HH 5-Digit ZCTA, 953 3-Digit ZCTA",0
8600000US953XX,953XX,"953XX 5-Digit ZCTA, 953 3-Digit ZCTA",112500
8600000US95401,95401,"95401 5-Digit ZCTA, 954 3-Digit ZCTA",222200
8600000US95403,95403,"95403 5-Digit ZCTA, 954 3-Digit ZCTA",255500
8600000US95404,95404,"95404 5-Digit ZCTA, 954 3-Digit ZCTA",295100
8600000US95405,95405,"95405 5-Digit ZCTA, 954 3-Digit ZCTA",259200
8600000US95407,95407,"95407 5-Digit ZCTA, 954 3-Digit ZCTA",207200
8600000US95409,95409,"95409 5-Digit ZCTA, 954 3-Digit ZCTA",289800
8600000US95410,95410,"95410 5-Digit ZCTA, 954 3-Digit ZCTA",313300
8600000US95412,95412,"95412 5-Digit ZCTA, 954 3-Digit ZCTA",282400
8600000US95415,95415,"95415 5-Digit ZCTA, 954 3-Digit ZCTA",174300
8600000US95417,95417,"95417 5-Digit ZCTA, 954 3-Digit ZCTA",162500
8600000US95419,95419,"95419 5-Digit ZCTA, 954 3-Digit ZCTA",142000
