"AREAKEY","GEO2000","TCH70_00","PCTCOV70","STATECD","STATECE","STUSAB","COUNCD","UCOUNTY","TRCTCD1","TRCTCD2","REGION","DIVIS","SHRNHW9","SHRNHB9","SHRNHI9","SHRNHA9","SHRNHO9","SHRHSP9","FFH9","EDUC169","EDUCPP9","UNEMPRT9","WELFARE9","MDFAMY9","AVHHIN9","MDVALHS9","SHRNHW0","SHRNHB0","SHRNHI0","SHRNHA0","SHRNHO0","SHRHSP0","FFH0","EDUC160","EDUCPP0","UNEMPRT0","WELFARE0","MDFAMY0","AVHHIN0","MDVALHS0"
"06071002006","06071002006","4","100.00","06","93","CA","071","06071","0020","06","4","9","0.64861090","0.08970976","0.002018","0.067515","0.002018","0.19012882","0.16089109","866","3742","0.03944828","0.03217612","44611","47354.150296","179700","0.510442","0.117076","0.000554","0.106542","0.009887","0.255498","0.255615","2013","6602","0.056865","0.019337","60417","69172.350578","168800"
"06071002007","06071002007","4","100.00","06","93","CA","071","06071","0020","07","4","9","0.61679975","0.06176609","0.006889","0.107249","0.005245","0.20197276","0.10104987","1881","7414","0.03174844","0.02757399","27915","56046.705540","100714","0.539606","0.077137","0.003290","0.106190","0.000253","0.273523","0.116402","3113","11463","0.048559","0.042510","75081","76323.737460","187300"
"06071002008","06071002008","4","100.00","06","93","CA","071","06071","0020","08","4","9","0.61676104","0.06183465","0.006795","0.107361","0.005210","0.20203851","0.10126582","650","2562","0.03164835","0.02781845","9648","56053.360908","34807","0.303698","0.193967","0.001868","0.171274","0.000654","0.328539","0.114271","1402","6028","0.053807","0.077574","72596","79239.527504","164500"
"06071002009","06071002009","4","100.00","06","93","CA","071","06071","0020","09","4","9","0.61685068","0.06177708","0.006835","0.107256","0.005258","0.20202419","0.10066128","1120","4416","0.03162459","0.02761257","16625","56052.866185","59981","0.577037","0.101945","0.009182","0.097679","0.008893","0.205264","0.127540","2906","8267","0.034293","0.018648","87767","96831.794872","272300"
"06071002010","06071002010","4","100.00","06","93","CA","071","06071","0020","10","4","9","0.00000000","0.00000000","0.000000","0.000000","0.000000","0.00000000","0.00000000","0","0","0.00000000","0.00000000","0","0.000000","0","0.470963","0.164320","0.000000","0.102948","0.000000","0.261769","0.085366","695","2530","0.048945","0.032514","78355","80750.991277","189000"
"06071002100","06071002100","0","100.00","06","93","CA","071","06071","0021","","4","9","0.54687094","0.08548429","0.007063","0.049857","0.001350","0.30937419","0.24007286","1538","11018","0.06998792","0.05072862","35951","36920.484190","127300","0.372159","0.128202","0.007604","0.062912","0.002761","0.426363","0.345765","1979","13533","0.062030","0.092497","42203","46784.759672","130300"
"06071002201","06071002201","4","100.00","06","93","CA","071","06071","0022","01","4","9","0.57053198","0.09244869","0.001594","0.068838","0.000398","0.26618848","0.09052409","1130","5746","0.03297532","0.04186339","51100","50805.509600","161500","0.372994","0.110404","0.001384","0.088821","0.006918","0.419480","0.191192","1076","6158","0.070569","0.066052","59618","64909.247312","150200"
"06071002203","06071002203","4","100.00","06","93","CA","071","06071","0022","03","4","9","0.47087980","0.06009913","0.010533","0.027881","0.001239","0.42936803","0.20661157","62","878","0.07368421","0.11632653","9257","34101.557143","37614","0.349322","0.175600","0.023566","0.036913","0.000000","0.414599","0.395604","300","3164","0.167273","0.037422","42500","52227.442827","109600"
"06071002204","06071002204","4","100.00","06","93","CA","071","06071","0022","04","4","9","0.47060374","0.05984709","0.010809","0.028210","0.001055","0.42947535","0.20458554","146","2062","0.07442641","0.11535126","21754","34055.152645","88386","0.240275","0.060259","0.000572","0.017925","0.000000","0.680969","0.203448","177","2625","0.157598","0.145522","36117","46006.641791","130700"
"06071002301","06071002301","3","100.00","06","93","CA","071","06071","0023","01","4","9","0.41643385","0.13919474","0.008217","0.047658","0.001808","0.38668858","0.11996251","324","3314","0.07221239","0.08466548","13844","42043.589106","44787","0.160006","0.139452","0.007422","0.025407","0.000000","0.667713","0.241071","230","3630","0.092355","0.177354","41961","46326.863085","117500"
"06071002302","06071002302","3","100.00","06","93","CA","071","06071","0023","02","4","9","0.41637731","0.13917824","0.008247","0.047743","0.001736","0.38671875","0.11963696","369","3765","0.07229667","0.08441897","15726","42035.152684","50876","0.179577","0.151174","0.004812","0.041315","0.004812","0.618310","0.185744","345","4495","0.086134","0.138308","49514","55262.189055","123700"
"06071002303","06071002303","3","100.00","06","93","CA","071","06071","0023","03","4","9","0.41642380","0.13920795","0.008229","0.047660","0.001886","0.38676496","0.12023460","311","3178","0.07237814","0.08462014","13272","42049.347128","42937","0.286631","0.151038","0.003564","0.071281","0.002218","0.485268","0.115105","869","6793","0.078128","0.096389","56111","58843.971848","149000"
"06071002401","06071002401","3","100.00","06","93","CA","071","06071","0024","01","4","9","0.42153731","0.04341289","0.006390","0.012967","0.000000","0.51569254","0.21194379","112","2640","0.13552454","0.14528703","16295","33412.134656","49318","0.150007","0.008855","0.001073","0.035959","0.000000","0.804106","0.172097","131","3473","0.094765","0.169882","40000","43900.746733","104200"
"06071002402","06071002402","3","100.00","06","93","CA","071","06071","0024","02","4","9","0.42155369","0.04341203","0.006474","0.012947","0.000000","0.51561310","0.21233689","111","2606","0.13549270","0.14511494","16084","33430.748563","48682","0.137214","0.063931","0.003908","0.004746","0.000000","0.790201","0.153078","106","3385","0.045055","0.137176","36964","53831.123919","100700"
"06071002501","06071002501","3","100.00","06","93","CA","071","06071","0025","01","4","9","0.44748157","0.03531941","0.005221","0.029177","0.000000","0.48280098","0.12210526","76","1721","0.10740203","0.13230036","13546","34565.263409","42192","0.141955","0.037877","0.010237","0.005972","0.000000","0.803958","0.201042","108","2820","0.075052","0.112114","41514","47122.498119","124800"
"06071002502","06071002502","3","100.00","06","93","CA","071","06071","0025","02","4","9","0.44748094","0.03513664","0.005020","0.029373","0.000000","0.48298940","0.12372449","126","2844","0.10711150","0.13275613","22381","34569.479798","69708","0.186645","0.024836","0.002380","0.047591","0.000000","0.738548","0.243954","137","3402","0.199446","0.134682","37661","46736.217725","106900"
"06071002601","06071002601","3","100.00","06","93","CA","071","06071","0026","01","4","9","0.51055046","0.05733945","0.004358","0.046101","0.001376","0.38027523","0.13197970","317","2398","0.06125290","0.05291411","10755","44200.947853","35181","0.333996","0.042744","0.007753","0.035388","0.002584","0.577535","0.234043","282","2909","0.109117","0.111977","41773","59898.440822","152200"
"06071002602","06071002602","3","100.00","06","93","CA","071","06071","0026","02","4","9","0.51058031","0.05739019","0.004328","0.046008","0.001443","0.38041039","0.13209220","454","3431","0.06097957","0.05305466","15388","44192.764737","50334","0.199082","0.106492","0.007693","0.058038","0.000945","0.627750","0.171198","310","3739","0.096311","0.046826","49768","56147.502601","120200"
"06071002603","06071002603","3","100.00","06","93","CA","071","06071","0026","03","4","9","0.51052091","0.05735181","0.004234","0.046061","0.001411","0.38029253","0.13200852","567","4286","0.06100727","0.05276705","19225","44197.735307","62884","0.200045","0.162103","0.003576","0.067278","0.001062","0.565937","0.165911","1070","9322","0.053087","0.068481","56844","61103.629294","133700"
"06071002701","06071002701","4","100.00","06","93","CA","071","06071","0027","01","4","9","0.56673022","0.18493804","0.004290","0.035272","0.001430","0.20734032","0.08414239","216","1224","0.07360673","0.07243816","8633","53140.544170","26410","0.308077","0.229541","0.000000","0.060870","0.001383","0.400128","0.153982","675","5343","0.056310","0.047287","60750","66337.248062","149700"
"06071002702","06071002702","4","100.00","06","93","CA","071","06071","0027","02","4","9","0.56669598","0.18469657","0.004495","0.035473","0.001368","0.20727060","0.08239203","1051","5968","0.07307609","0.07274701","42097","53084.492581","128790","0.336740","0.279182","0.006276","0.021427","0.004303","0.352071","0.146732","948","6670","0.064407","0.097122","55563","65868.381295","140500"
"06071002800","06071002800","0","100.00","06","93","CA","071","06071","0028","","4","9","0.45158138","0.11815920","0.010839","0.029229","0.015014","0.37517768","0.30924287","266","5166","0.10258658","0.20440252","25677","29695.633962","112900","0.149588","0.111291","0.005881","0.028668","0.001250","0.703323","0.322907","263","6287","0.129637","0.211561","30524","43184.207390","108400"
"06071002901","06071002901","3","100.00","06","93","CA","071","06071","0029","01","4","9","0.55311573","0.06973294","0.010682","0.019288","0.000000","0.34718101","0.19784173","118","1924","0.05596763","0.11121495","15791","38427.388785","48282","0.258654","0.085568","0.004876","0.002925","0.001463","0.646514","0.172156","94","2100","0.128205","0.154942","36829","38760.552093","98000"
"06071002902","06071002902","3","100.00","06","93","CA","071","06071","0029","02","4","9","0.55331286","0.06976744","0.010531","0.019307","0.000000","0.34708205","0.19787517","159","2604","0.05633101","0.11049724","21363","38414.879144","65318","0.277449","0.068347","0.005414","0.021993","0.000000","0.626797","0.254149","200","3253","0.099711","0.194397","35504","39132.018296","108100"
"06071003000","06071003000","0","100.00","06","93","CA","071","06071","0030","","4","9","0.69109120","0.00000000","0.000000","0.000000","0.000000","0.30890880","0.28315412","37","1059","0.05025773","0.16907514","32057","28850.803468","96600","0.344406","0.060315","0.003934","0.007867","0.000000","0.583479","0.225146","61","1242","0.052296","0.200855","30400","34793.874644","95800"
"06071003100","06071003100","0","100.00","06","93","CA","071","06071","0031","","4","9","0.45172124","0.06057335","0.008996","0.033945","0.001319","0.44344488","0.31046676","241","4260","0.08349250","0.12580645","28543","32019.457661","105700","0.180259","0.083342","0.000631","0.029885","0.000000","0.705882","0.302511","225","4512","0.125806","0.193878","29033","40567.020408","102600"
"06071003200","06071003200","0","100.00","06","93","CA","071","06071","0032","","4","9","0.68108540","0.03288109","0.007502","0.002235","0.004789","0.27150838","0.24667349","343","3728","0.08138736","0.07279693","40750","39503.268199","124300","0.391508","0.049214","0.001930","0.016129","0.000000","0.541219","0.205827","475","4028","0.076734","0.113022","43889","51764.520885","117500"
"06071003300","06071003300","0","100.00","06","93","CA","071","06071","0033","","4","9","0.57589336","0.04043912","0.012434","0.020612","0.003585","0.34703708","0.31636364","286","5181","0.09167493","0.16204147","28902","30260.239553","116200","0.319018","0.065473","0.004626","0.018908","0.000000","0.591974","0.301405","311","5413","0.094555","0.130838","33750","36975.786684","113500"
"06071003401","06071003401","3","100.00","06","93","CA","071","06071","0034","01","4","9","0.59344451","0.08280621","0.004984","0.014759","0.001725","0.30228100","0.20757021","202","3004","0.09020285","0.12500000","12327","33771.248239","40259","0.292048","0.064176","0.001240","0.025422","0.000000","0.617114","0.145145","188","3310","0.111952","0.133014","44192","47400.479329","106100"
"06071003402","06071003402","3","100.00","06","93","CA","071","06071","0034","02","4","9","0.59361393","0.08272859","0.004898","0.014695","0.001633","0.30243106","0.20669746","213","3174","0.09027778","0.12493059","13025","33763.390894","42540","0.200515","0.248859","0.000351","0.026337","0.000000","0.523938","0.396845","222","4088","0.102595","0.147047","25928","33907.989193","98900"
"06071003403","06071003403","3","100.00","06","93","CA","071","06071","0034","03","4","9","0.59360868","0.08290624","0.004824","0.014772","0.001809","0.30238167","0.20729367","128","1910","0.09029192","0.12453875","7839","33758.407749","25601","0.351204","0.035832","0.012856","0.024070","0.000000","0.576039","0.228261","141","2075","0.062334","0.130699","39728","48345.491388","103400"
"06071003501","06071003501","3","100.00","06","93","CA","071","06071","0035","01","4","9","0.43209060","0.22509713","0.007109","0.033975","0.004712","0.29701579","0.28688525","533","6269","0.07811591","0.14649305","34748","37961.084640","115100","0.182327","0.210185","0.003980","0.041639","0.000000","0.561869","0.291167","420","6554","0.104821","0.196673","36757","44049.635249","98500"
"06071003502","06071003502","3","100.00","06","93","CA","071","06071","0035","02","4","9","0.37838420","0.25105925","0.004452","0.048187","0.004740","0.31317774","0.30344028","659","6967","0.10085941","0.15043318","36221","37069.643476","125200","0.154477","0.291176","0.004884","0.015760","0.001498","0.532204","0.317301","527","7662","0.107889","0.180584","40094","45216.419057","111600"
"06071003601","06071003601","4","100.00","06","93","CA","071","06071","0036","01","4","9","0.48895085","0.15643081","0.005925","0.040432","0.002928","0.30533287","0.20141490","891","8307","0.07392434","0.10756124","37342","36915.780405","115000","0.210565","0.172327","0.002052","0.038181","0.004502","0.572373","0.248196","694","8865","0.117273","0.186678","37137","44453.309291","106200"
"06071003602","06071003602","4","100.00","06","93","CA","071","06071","0036","02","4","9","0.51785377","0.10759494","0.003212","0.035424","0.000000","0.33591536","0.19152276","517","5705","0.05991868","0.10793238","41195","40222.105007","125900","0.241780","0.145827","0.003083","0.019681","0.000711","0.588919","0.214182","482","6651","0.098475","0.146560","46446","54288.182660","114300"
